[FTL] 2016-07-30 06:59:23 | Error: FATAL:  database "lisk_main" does not exist
[inf] 2016-07-30 11:34:07 | Modules ready and launched
[inf] 2016-07-30 11:34:07 | Blocks 933
[inf] 2016-07-30 11:34:07 | Blockchain ready
[WRN] 2016-07-30 11:34:07 | Peers list is empty
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 10428804171283296169L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 12609127666550991355L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 9489489244940442813L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 13989616893997505830L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 13851352850474269760L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 14721087271942978735L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 1772931571493225746L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 8551838739836261314L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 13956799382380341458L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 13731816978851785014L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 6696465423214190592L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 10335348670010472315L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 18310372435281656753L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 3495965075244559756L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 10472123542647756890L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 12594013961602030986L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 9861500576400749785L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 7780885265724589819L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 6751223663947286587L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 3569745435195035707L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 15219594380575947956L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 7847751878246181927L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 13635780095910067925L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 1205280133502526293L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 4447171360838331378L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 3664402589550344712L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 7933752294346836086L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 1935073279044959794L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 2538513441007293020L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 15702145144128060465L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 10301969546986042145L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 12608796391780301063L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 1131526409359010127L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 2090377082968425153L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 15706876683514738619L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 10556808623489398359L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 16032587062233134503L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 10857981408268447010L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 4230538055377639189L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 11768188050424452187L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 638770649694516361L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 5943147523385207342L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 12566173708838739697L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 983719781495756759L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 15420173518049992970L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 12635303120012031968L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 12433204441460410109L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 15557333900290821865L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 14447592607985565505L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 6369695984380458983L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 15401324538360584125L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 5782876112165290694L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 8301198974866900321L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 4265912054871882793L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 12333498111345247695L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 16069380491405962047L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 224795780631324560L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 11761457745369229742L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 15765579758149929873L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 3656632532624390484L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 9085814728216412745L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 875236789449767250L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 11639661128054043509L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 9109241766752734656L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 11701404267206206303L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 17977920162519599129L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 14345762580298527535L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 16090918210524473955L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 6770198367341835314L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 740170465261101916L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 4659320144272791273L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 1566330133318656555L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 8588863320093711164L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 12604074209710596818L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 954520985412721310L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 3947933146821550815L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 15416286228767499830L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 10818280537247277332L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 8697619251512633066L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 6620502564130170811L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 12481044663884840661L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 1833226623150624456L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 8488782059174051689L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 1972918597205257685L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 11000675584348853172L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 6599275417487688975L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 1092780317288250296L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 861067756295484947L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 11814419735584954771L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 18329707122813344418L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 6866297055110748756L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 14026798581555302876L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 4905927360118901577L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 25361450703525520L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 10155345725240949974L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 12976123219604976157L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 7764544536358745905L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 7276070376561457777L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 2873198027452412433L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 11338336752189988621L
[inf] 2016-07-30 11:34:07 | Forging enabled on account: 5779844344018058707L
[inf] 2016-07-30 11:34:10 | Forged new block id: 6415176082730196716 height: 934 round: 10 slot: 576925 reward: 0
[inf] 2016-07-30 11:34:20 | Forged new block id: 11155516548545608135 height: 935 round: 10 slot: 576926 reward: 0
[inf] 2016-07-30 11:34:21 | Cleaning up...
[inf] 2016-07-30 11:34:21 | Cleaned up successfully
[inf] 2016-07-30 11:34:54 | Lisk started: 0.0.0.0:4000
[inf] 2016-07-30 11:34:54 | Modules ready and launched
[inf] 2016-07-30 11:34:54 | Blocks 935
[inf] 2016-07-30 11:34:54 | Blockchain ready
[WRN] 2016-07-30 11:34:54 | Peers list is empty
[inf] 2016-07-30 11:34:54 | Forging enabled on account: 10428804171283296169L
[inf] 2016-07-30 11:34:54 | Forging enabled on account: 12609127666550991355L
[inf] 2016-07-30 11:34:54 | Forging enabled on account: 9489489244940442813L
[inf] 2016-07-30 11:34:54 | Forging enabled on account: 13989616893997505830L
[inf] 2016-07-30 11:34:54 | Forging enabled on account: 13851352850474269760L
[inf] 2016-07-30 11:34:54 | Forging enabled on account: 14721087271942978735L
[inf] 2016-07-30 11:34:54 | Forging enabled on account: 1772931571493225746L
[inf] 2016-07-30 11:34:54 | Forging enabled on account: 8551838739836261314L
[inf] 2016-07-30 11:34:54 | Forging enabled on account: 13956799382380341458L
[inf] 2016-07-30 11:34:54 | Forging enabled on account: 13731816978851785014L
[inf] 2016-07-30 11:34:54 | Forging enabled on account: 6696465423214190592L
[inf] 2016-07-30 11:34:54 | Forging enabled on account: 10335348670010472315L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 18310372435281656753L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 3495965075244559756L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 10472123542647756890L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 12594013961602030986L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 9861500576400749785L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 7780885265724589819L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 6751223663947286587L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 3569745435195035707L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 15219594380575947956L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 7847751878246181927L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 13635780095910067925L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 1205280133502526293L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 4447171360838331378L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 3664402589550344712L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 7933752294346836086L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 1935073279044959794L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 2538513441007293020L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 15702145144128060465L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 10301969546986042145L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 12608796391780301063L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 1131526409359010127L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 2090377082968425153L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 15706876683514738619L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 10556808623489398359L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 16032587062233134503L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 10857981408268447010L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 4230538055377639189L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 11768188050424452187L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 638770649694516361L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 5943147523385207342L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 12566173708838739697L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 983719781495756759L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 15420173518049992970L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 12635303120012031968L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 12433204441460410109L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 15557333900290821865L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 14447592607985565505L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 6369695984380458983L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 15401324538360584125L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 5782876112165290694L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 8301198974866900321L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 4265912054871882793L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 12333498111345247695L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 16069380491405962047L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 224795780631324560L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 11761457745369229742L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 15765579758149929873L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 3656632532624390484L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 9085814728216412745L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 875236789449767250L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 11639661128054043509L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 9109241766752734656L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 11701404267206206303L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 17977920162519599129L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 14345762580298527535L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 16090918210524473955L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 6770198367341835314L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 740170465261101916L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 4659320144272791273L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 1566330133318656555L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 8588863320093711164L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 12604074209710596818L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 954520985412721310L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 3947933146821550815L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 15416286228767499830L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 10818280537247277332L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 8697619251512633066L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 6620502564130170811L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 12481044663884840661L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 1833226623150624456L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 8488782059174051689L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 1972918597205257685L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 11000675584348853172L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 6599275417487688975L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 1092780317288250296L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 861067756295484947L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 11814419735584954771L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 18329707122813344418L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 6866297055110748756L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 14026798581555302876L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 4905927360118901577L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 25361450703525520L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 10155345725240949974L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 12976123219604976157L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 7764544536358745905L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 7276070376561457777L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 2873198027452412433L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 11338336752189988621L
[inf] 2016-07-30 11:34:55 | Forging enabled on account: 5779844344018058707L
[inf] 2016-07-30 11:34:55 | Forged new block id: 13574945179162248322 height: 936 round: 10 slot: 576929 reward: 0
[inf] 2016-07-30 11:35:00 | Forged new block id: 7151899511118441304 height: 937 round: 10 slot: 576930 reward: 0
[inf] 2016-07-30 11:35:10 | Forged new block id: 5526285628869135488 height: 938 round: 10 slot: 576931 reward: 0
[inf] 2016-07-30 11:35:20 | Forged new block id: 2572839614751868244 height: 939 round: 10 slot: 576932 reward: 0
[inf] 2016-07-30 11:35:23 | Cleaning up...
[inf] 2016-07-30 11:35:23 | Cleaned up successfully
[inf] 2016-07-30 11:35:37 | Lisk started: 0.0.0.0:4000
[inf] 2016-07-30 11:35:37 | Modules ready and launched
[inf] 2016-07-30 11:35:37 | Blocks 939
[inf] 2016-07-30 11:35:37 | Blockchain ready
[WRN] 2016-07-30 11:35:37 | Peers list is empty
[inf] 2016-07-30 11:35:37 | Forging enabled on account: 10428804171283296169L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 12609127666550991355L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 9489489244940442813L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 13989616893997505830L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 13851352850474269760L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 14721087271942978735L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 1772931571493225746L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 8551838739836261314L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 13956799382380341458L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 13731816978851785014L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 6696465423214190592L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 10335348670010472315L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 18310372435281656753L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 3495965075244559756L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 10472123542647756890L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 12594013961602030986L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 9861500576400749785L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 7780885265724589819L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 6751223663947286587L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 3569745435195035707L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 15219594380575947956L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 7847751878246181927L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 13635780095910067925L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 1205280133502526293L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 4447171360838331378L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 3664402589550344712L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 7933752294346836086L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 1935073279044959794L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 2538513441007293020L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 15702145144128060465L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 10301969546986042145L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 12608796391780301063L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 1131526409359010127L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 2090377082968425153L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 15706876683514738619L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 10556808623489398359L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 16032587062233134503L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 10857981408268447010L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 4230538055377639189L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 11768188050424452187L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 638770649694516361L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 5943147523385207342L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 12566173708838739697L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 983719781495756759L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 15420173518049992970L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 12635303120012031968L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 12433204441460410109L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 15557333900290821865L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 14447592607985565505L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 6369695984380458983L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 15401324538360584125L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 5782876112165290694L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 8301198974866900321L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 4265912054871882793L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 12333498111345247695L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 16069380491405962047L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 224795780631324560L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 11761457745369229742L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 15765579758149929873L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 3656632532624390484L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 9085814728216412745L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 875236789449767250L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 11639661128054043509L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 9109241766752734656L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 11701404267206206303L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 17977920162519599129L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 14345762580298527535L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 16090918210524473955L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 6770198367341835314L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 740170465261101916L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 4659320144272791273L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 1566330133318656555L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 8588863320093711164L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 12604074209710596818L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 954520985412721310L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 3947933146821550815L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 15416286228767499830L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 10818280537247277332L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 8697619251512633066L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 6620502564130170811L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 12481044663884840661L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 1833226623150624456L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 8488782059174051689L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 1972918597205257685L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 11000675584348853172L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 6599275417487688975L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 1092780317288250296L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 861067756295484947L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 11814419735584954771L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 18329707122813344418L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 6866297055110748756L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 14026798581555302876L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 4905927360118901577L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 25361450703525520L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 10155345725240949974L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 12976123219604976157L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 7764544536358745905L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 7276070376561457777L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 2873198027452412433L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 11338336752189988621L
[inf] 2016-07-30 11:35:38 | Forging enabled on account: 5779844344018058707L
[inf] 2016-07-30 11:35:38 | Forged new block id: 8428163266738748299 height: 940 round: 10 slot: 576933 reward: 0
[inf] 2016-07-30 11:35:40 | Forged new block id: 12909193910272850916 height: 941 round: 10 slot: 576934 reward: 0
[inf] 2016-07-30 11:35:50 | Forged new block id: 17208998229156693188 height: 942 round: 10 slot: 576935 reward: 0
[inf] 2016-07-30 11:36:00 | Forged new block id: 8600394222832118358 height: 943 round: 10 slot: 576936 reward: 0
[inf] 2016-07-30 11:36:10 | Forged new block id: 15556694887485929929 height: 944 round: 10 slot: 576937 reward: 0
[inf] 2016-07-30 11:36:20 | Forged new block id: 5263618166002400218 height: 945 round: 10 slot: 576938 reward: 0
[inf] 2016-07-30 11:36:30 | Forged new block id: 8057869341906292721 height: 946 round: 10 slot: 576939 reward: 0
[inf] 2016-07-30 11:36:40 | Forged new block id: 3239828011288728122 height: 947 round: 10 slot: 576940 reward: 0
[inf] 2016-07-30 11:36:50 | Forged new block id: 16618384119548817494 height: 948 round: 10 slot: 576941 reward: 0
[inf] 2016-07-30 11:37:00 | Forged new block id: 10299099454714433948 height: 949 round: 10 slot: 576942 reward: 0
[inf] 2016-07-30 11:37:03 | Cleaning up...
[inf] 2016-07-30 11:37:03 | Cleaned up successfully
[inf] 2016-07-30 11:37:04 | Lisk started: 0.0.0.0:4000
[inf] 2016-07-30 11:37:05 | Modules ready and launched
[inf] 2016-07-30 11:37:05 | Blocks 949
[inf] 2016-07-30 11:37:05 | Blockchain ready
[WRN] 2016-07-30 11:37:05 | Peers list is empty
[inf] 2016-07-30 11:37:05 | Forging enabled on account: 10428804171283296169L
[inf] 2016-07-30 11:37:05 | Forging enabled on account: 12609127666550991355L
[inf] 2016-07-30 11:37:05 | Forging enabled on account: 9489489244940442813L
[inf] 2016-07-30 11:37:05 | Forging enabled on account: 13989616893997505830L
[inf] 2016-07-30 11:37:05 | Forging enabled on account: 13851352850474269760L
[inf] 2016-07-30 11:37:05 | Forging enabled on account: 14721087271942978735L
[inf] 2016-07-30 11:37:05 | Forging enabled on account: 1772931571493225746L
[inf] 2016-07-30 11:37:05 | Forging enabled on account: 8551838739836261314L
[inf] 2016-07-30 11:37:05 | Forging enabled on account: 13956799382380341458L
[inf] 2016-07-30 11:37:05 | Forging enabled on account: 13731816978851785014L
[inf] 2016-07-30 11:37:05 | Forging enabled on account: 6696465423214190592L
[inf] 2016-07-30 11:37:05 | Forging enabled on account: 10335348670010472315L
[inf] 2016-07-30 11:37:05 | Forging enabled on account: 18310372435281656753L
[inf] 2016-07-30 11:37:05 | Forging enabled on account: 3495965075244559756L
[inf] 2016-07-30 11:37:05 | Forging enabled on account: 10472123542647756890L
[inf] 2016-07-30 11:37:05 | Forging enabled on account: 12594013961602030986L
[inf] 2016-07-30 11:37:05 | Forging enabled on account: 9861500576400749785L
[inf] 2016-07-30 11:37:05 | Forging enabled on account: 7780885265724589819L
[inf] 2016-07-30 11:37:05 | Forging enabled on account: 6751223663947286587L
[inf] 2016-07-30 11:37:05 | Forging enabled on account: 3569745435195035707L
[inf] 2016-07-30 11:37:05 | Forging enabled on account: 15219594380575947956L
